ucid,content_pretty_name,content_kind,difficulty,subject,learning_stage,level1_id,level2_id,level3_id,level4_id
YpGyZePfYXyA1sM+Syxc0sKhL5GiFcPSv0GpDs5VEoA=,【進階】多邊形相似的意義,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,lbXlPy8DGA2ov90HjJ76GvIrNaBeb2vdSyfiZZMeeco=
4XFuNjD7fAKEKH6jyDqZPZJjoVyNn2hc2m3fVVgE2/8=,【進階】平面圖形的縮放,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,lbXlPy8DGA2ov90HjJ76GvIrNaBeb2vdSyfiZZMeeco=
H4fOcqGek4BtHazEnZ2doEbvXkWwjby37JYFdtJWbLE=,【一般】相似形,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,O3/lECwVzdY46G+DHFjMm9432HC3Mx/v8dADXtxu/5Q=
RlHAktJl64ZiBd7sf7MkpXdvIKiGtmUYYctdc2AjNSE=,【一般】平行線截比例線段性質的應用,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,JerI8OFvOwGRNE+4XmzIo7oznazeeWjl6sBArVIwF34=
KDUfRj93vFrSB/KZ2C5TDu8EQ8QkkkSbtjQjYVletro=,【基礎】幾何證明與三心,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,Utvo7DdPsK+8DiHXMfLp4vRSCegqKHDCFnkPjUzL4z4=
ipXsIHrPnClNy40wiQznLM085tMhWMAbi1z/IrBVUTY=,【基礎】認識證明,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,7gGBx0Q6asB3s9hwDGY3exNF3XMDM1RpObqv8YJdadY=
QLZ1wKDTHboEYAyw3gx/ZFqOkxwu4cMUHZrenzwD9sY=,【基礎】代數證明 2,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,7gGBx0Q6asB3s9hwDGY3exNF3XMDM1RpObqv8YJdadY=
C0OnRDLdTPvcy6KEjcoRFC2/hqKUOxytXBGKJT2hbaA=,【基礎】幾何證明,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,7gGBx0Q6asB3s9hwDGY3exNF3XMDM1RpObqv8YJdadY=
sabwQYnBMn/T08INMmZflUXyrrd2ltP6YajeNpwGWSU=,【基礎】利用輔助線來證明,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,7gGBx0Q6asB3s9hwDGY3exNF3XMDM1RpObqv8YJdadY=
/dgnkSSQs7RfFOI233RPKNKg29VBS0L7s7IBSmtIWqI=,【基礎】代數證明 1,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,7gGBx0Q6asB3s9hwDGY3exNF3XMDM1RpObqv8YJdadY=
xRoZGzdttZPj1kvoQoPFWXD2LfUawhSL5nCz5NXjhn8=,【基礎】三角形的外心,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,9cszQj5kBgtHQYaHeygGzOw9dgghdl3xJscT49640aw=
VmJb1VGYXyZxQg1h4pXkCw5h+qFQQoC7T9iez9RkbKI=,【基礎】三角形兩頂點與外心連線的夾角,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,9cszQj5kBgtHQYaHeygGzOw9dgghdl3xJscT49640aw=
XGAA22+obUN8IuJrlW3W+g3lh+u3VHufuQK521z+R0U=,【基礎】三角形外接圓半徑,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,9cszQj5kBgtHQYaHeygGzOw9dgghdl3xJscT49640aw=
lKGYmPAYQXCknHyHodD2wxXC+5G/OxKIiDH3GgLI+cQ=,【基礎】三角形的內心,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,9cszQj5kBgtHQYaHeygGzOw9dgghdl3xJscT49640aw=
Fbva86ABOgW15Bp8DdzvBmqz5++wT8+Lwr32PDvWBkk=,【基礎】三角形的內切圓半徑,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,9cszQj5kBgtHQYaHeygGzOw9dgghdl3xJscT49640aw=
f50Nnagzc0knPQZr++FGzNdqmAk4E7Gw0ePgQ75hs5U=,【基礎】三角形的重心,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,9cszQj5kBgtHQYaHeygGzOw9dgghdl3xJscT49640aw=
NBTrqZQukYoF9YwDkIjYlsqwaqpMVimSFrDmMuOXQRs=,【基礎】三角形重心性質的應用,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,9cszQj5kBgtHQYaHeygGzOw9dgghdl3xJscT49640aw=
MOPXEiz/NLBJOOXxlMiH+uc18WdVV6TmghrIbK0e56w=,【基礎】特殊三角形的三心關係,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,9cszQj5kBgtHQYaHeygGzOw9dgghdl3xJscT49640aw=
LQrGjVlzt2saOM8v9XMeeVj0T00lsFpsdJx95qQza2k=,【基礎】多邊形的外心與內心,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,9cszQj5kBgtHQYaHeygGzOw9dgghdl3xJscT49640aw=
k+LswM25FPuxm5I13Ggn5uKhScLlWro6/Jb5yYOOkr0=,【進階】幾何證明與三心,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,Utvo7DdPsK+8DiHXMfLp4vRSCegqKHDCFnkPjUzL4z4=
+IgBffWedJpxG6Zo/kHbrgIRR4jwwTwa6nV03GLwX5A=,【一般】幾何證明與三心,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,Utvo7DdPsK+8DiHXMfLp4vRSCegqKHDCFnkPjUzL4z4=
DLnrzChizTx453F5jnRlIz32VK1+v4h/rD4QR1q9KL0=,【一般】代數證明 1,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,3K6i70RxArAjJBg/nT9AMCCNRQsNrr32YMy7N31uJCU=,7gGBx0Q6asB3s9hwDGY3exNF3XMDM1RpObqv8YJdadY=
lzijoqcCBafidRGCkuAcau0Fyc+z+574LY9rAn0Qnng=,【基礎】分配律：單項乘以雙項,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
kMuoC+eQQa4BoXGIOrWnpGSbT1PXLpzzyQcXgGIK8Us=,【基礎】利用分配律求值,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
iFMkY4C4t4FONMCI2C5VBOIfCIFNLYTG+TmcgGayb4o=,【基礎】利用和的平方公式求值,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
dhcYvFxAnTGh2QWGixaFcYaEHbyJU37cmczsNwVKDzk=,【基礎】利用和的平方公式簡化數的運算,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
626yBYLPoc8DKImfxhg1tjUMl+mBpYA7IyBh0uG4zTU=,【基礎】利用差的平方公式求值,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
qVt6XIA/cWnMm3kFpC0sZTJ8ad+ZMuYKfkyeLB40vB8=,【基礎】利用平方差公式求值,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
DoDNUFFBBErUlGRh0wKmlOlznf+PtByhRT4bnpALAD8=,【基礎】利用平方差公式簡化數的運算,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
hVo+IVNVaOniJLhdg54xFL60xgc41GXeHG1PKtkgsVQ=,【基礎】差的平方公式的應用,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
oPPWA1w9EpOYPS5U8pdx8YhZuOIKVaGZ1BRRHEOr48M=,【基礎】綜合應用,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
/SsQisa91ErcEufKW7SNb4xZ6DASvJZ4Ml5/0BluyAA=,【基礎】認識多項式,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,Apd5inRCXjqL2DP/MyZQ7Uus/De0ZXmFhhZIV3Ne5YQ=
Kb79tl+Nvf6D1h2jOL9TPzcV7Bd0QlIDpHl55dgLBKU=,【基礎】多項式的升降冪排列,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,Apd5inRCXjqL2DP/MyZQ7Uus/De0ZXmFhhZIV3Ne5YQ=
DnZ+4F0wfZyawol4t+/bAvIm5PTPYUC/NSZakKr8g4I=,【基礎】多項式的加法,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,Apd5inRCXjqL2DP/MyZQ7Uus/De0ZXmFhhZIV3Ne5YQ=
3Y3dv8Z1NFlxuvaLEK3OTOR8tgE75EPsZ93DaYMtApU=,【基礎】多項式的減法,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,Apd5inRCXjqL2DP/MyZQ7Uus/De0ZXmFhhZIV3Ne5YQ=
wK18kWTTyXKCMshFfhwqTEKgqTQSBDhz4A8+ucEUoU8=,【基礎】多項式加減運算的應用,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,Apd5inRCXjqL2DP/MyZQ7Uus/De0ZXmFhhZIV3Ne5YQ=
1Fy/09VqlDTU2ABClPQcq/zyTpDz9LpnuIS7kowjjEA=,【基礎】單項式乘以單項式,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,FpQ/ONFxc3KG9UipcD2MZd0AB2A4C4QihnPIu1ilshs=
r7ofQ4mqaPd26iV4SuiFWV4Jw8cBhNsXgEHGJLxpZOQ=,【基礎】單項式乘以多項式,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,FpQ/ONFxc3KG9UipcD2MZd0AB2A4C4QihnPIu1ilshs=
csvTOQUIhu2MK2FXPlq40vS4Zt3CTRXxG7dBI/MqOck=,【基礎】多項式乘以多項式與直式計算,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,FpQ/ONFxc3KG9UipcD2MZd0AB2A4C4QihnPIu1ilshs=
tpPS7qXY6cPLmRqFIgY5ryhwHp+BGA5rPeRemY/bJ/Q=,【基礎】利用乘法公式做多項式的乘法,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,FpQ/ONFxc3KG9UipcD2MZd0AB2A4C4QihnPIu1ilshs=
0nHTRYRZznXBRGpGHElXm2Gw+zHjWz37H+X3XCvUxQI=,【基礎】除式為單項式,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,FpQ/ONFxc3KG9UipcD2MZd0AB2A4C4QihnPIu1ilshs=
gzgoMDT5Pa6CgqZlMw9xlIcFUgfnwEJrNt4xbeDbolg=,【基礎】除式為一次式,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,FpQ/ONFxc3KG9UipcD2MZd0AB2A4C4QihnPIu1ilshs=
0lDY2d/yzs1IgpdsEVNAptv7CcTNSmBXzskCNgPAJTU=,【基礎】除式為二次式,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,FpQ/ONFxc3KG9UipcD2MZd0AB2A4C4QihnPIu1ilshs=
Fn3aEQyqcTZhRlGzh6NLdZFpKY5yVIG9y9aAXfrRW+s=,【基礎】比較係數,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,FpQ/ONFxc3KG9UipcD2MZd0AB2A4C4QihnPIu1ilshs=
vY/EjWpZBxxkshbM63KTTP6JSh+NHfmwSBWQi2XN8so=,【基礎】多項式的應用問題,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,FpQ/ONFxc3KG9UipcD2MZd0AB2A4C4QihnPIu1ilshs=
9/bbdH6Njs7y/o/QWcJf3YPX0UcgoyiUAexULCLnKbI=,【基礎】多項式的四則運算,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,FpQ/ONFxc3KG9UipcD2MZd0AB2A4C4QihnPIu1ilshs=
Jk92rjScG7+mMuAptzCsrhBXKpDuLQA6KI3ojSVY0LA=,【基礎】被除式 = 除式 × 商式 + 餘式,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,FpQ/ONFxc3KG9UipcD2MZd0AB2A4C4QihnPIu1ilshs=
uPQFTfURBN++Ua40NC/iECWGB8APSlwjR48SMzkr0cQ=,【進階】和的平方公式計算,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
5BnT2c2+EFO9V0kttajPXaqmUNM2vAriGL/lJQdnidM=,【進階】和的平方公式判斷與化簡,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
Jk155nzVVLSMQ3+fpddzICkIOrVE5MOJx759S/AF/dk=,【進階】差的平方公式計算,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
KVamuw/JPWoQiskPUCpFW+TQbKOEJonhNcUCJlTcVV8=,【進階】差的平方公式判斷與化簡,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
p3jpMnd9RbFnPh9KuKJwVlRfvp6F0p4ETps4sCI9dmA=,【進階】平方差公式計算,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
e1sAMu3IIfTozHcol7SwsRlLOnca0S9V3KN3/RFthmE=,【進階】平方差公式判斷與化簡,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,t2IP0PFc+Dd0r7GAQrzWmPSJNpDeZT5HjhtxDBGdxyg=
2tKnUmnucgz4dVzTefKY0jsYdmnTfpuCZoCDvA49L/k=,【進階】多項式乘法計算,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,FpQ/ONFxc3KG9UipcD2MZd0AB2A4C4QihnPIu1ilshs=
EQns4v7nyWQ3aZaF1kJ+TZcugJ3hlFkc153alreohMo=,【進階】多項式展開後化簡,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,FpQ/ONFxc3KG9UipcD2MZd0AB2A4C4QihnPIu1ilshs=
VHoFq7xrb39aeNkDFggnyfmKTpBVFGdo7R0jTwhDKng=,【進階】多項式次數判斷,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,R81Sqc8LAYj8amTPwFRvoPgbGpdaZoQLNX0hTg0DMB4=,adBGt1t/h6kVwnNoQ/bmRj5KcQLWM8NKNR9HeqJy9ZA=,FpQ/ONFxc3KG9UipcD2MZd0AB2A4C4QihnPIu1ilshs=
