ucid,content_pretty_name,content_kind,difficulty,subject,learning_stage,level1_id,level2_id,level3_id,level4_id
xuhHPeIus65MVkMtd4itXccIpTh/I1+lXwsxGgvVDHg=,【基礎】小數除法 (有餘數),Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,oPLn3GO7/UYaPkGcbUKMgZHoESX0oLlesVyq8yRc6kQ=
bUte1ZRGCV1S/2YX8o4VgvRd3uaJ383rAiQfhpHmtos=,【基礎】小數除法的基本應用,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,oPLn3GO7/UYaPkGcbUKMgZHoESX0oLlesVyq8yRc6kQ=
1iha+v5exIXrmb2ARHQmmJwmljMj98PxQ1Io7y+rq84=,【基礎】被除數、除數和商的關係,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,oPLn3GO7/UYaPkGcbUKMgZHoESX0oLlesVyq8yRc6kQ=
ceoIhM1kD63Q6PhxJlFTGX+RwSnXuJ3WTOTYhESoQ1k=,【基礎】估算綜合習題,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,OJNKbrJMpQcFrBzRhsjnIkC6xQiKcQBtu3W3Ica1+sc=
mGErDb7klind1UmQITMFJDTDg1J+fQPigCXo35M5VOY=,【基礎】整數的乘法估算,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,OJNKbrJMpQcFrBzRhsjnIkC6xQiKcQBtu3W3Ica1+sc=
Uq0Jd5CXS1nkLOvMSauJ2/DL+7ZrSiFIXAs+Y0LWrjA=,【基礎】整數的除法估算,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,OJNKbrJMpQcFrBzRhsjnIkC6xQiKcQBtu3W3Ica1+sc=
OCtZCw4vxbL9tULywAqVeistrWqbKBWqJ2ldN66om0U=,【基礎】小數的加、減估算,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,OJNKbrJMpQcFrBzRhsjnIkC6xQiKcQBtu3W3Ica1+sc=
v1Oz7FC54hKUCiGnoQwiclh4/CkfCbxtwHTKE7EJVqw=,【基礎】小數的乘、除法估算,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,OJNKbrJMpQcFrBzRhsjnIkC6xQiKcQBtu3W3Ica1+sc=
r+zxAQRiz0ZWhEixJ4ZiWlG2jDpl2qTa2mJ5ZnrVXA8=,【基礎】比率與應用綜合習題,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,0J0tnqqN7IV7P108aeJCQRw1+X4UKcrkyLOD6za/uJQ=
z5YJ7GOEyGfxENlfIjBKbMbTzhp3V5TS6Zp62Y/PKPc=,【基礎】利用比率求出數量,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,0J0tnqqN7IV7P108aeJCQRw1+X4UKcrkyLOD6za/uJQ=
byiS/4MopQNKQw1o5SVSsCfg28hMqNPubipGt4A19bo=,【基礎】百分率與分數、小數的互換,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,0J0tnqqN7IV7P108aeJCQRw1+X4UKcrkyLOD6za/uJQ=
402dNPbx+4GTuJz3zqGawb4Vh7B9jYsME8+b/b01PwY=,【基礎】打折的計算,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,0J0tnqqN7IV7P108aeJCQRw1+X4UKcrkyLOD6za/uJQ=
kaswy5Iwfp5d3/3ST/V5AU2yqxKhaFF+OP11w7VeMK4=,【基礎】利用全部的比例是 1 來解題,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,0J0tnqqN7IV7P108aeJCQRw1+X4UKcrkyLOD6za/uJQ=
XGFZ7IrZsoBhRl8og2T59raf/eHUTP3NRcwHW+GLxmQ=,【基礎】經由百分率求出數量,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,0J0tnqqN7IV7P108aeJCQRw1+X4UKcrkyLOD6za/uJQ=
xaWHtJt0hf186kbfofLHHt94c0qSZE3L7nvrmIAexws=,【基礎】將百分率化成分數,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,0J0tnqqN7IV7P108aeJCQRw1+X4UKcrkyLOD6za/uJQ=
oZX4t0FNoXmrwFyk77fGdpfqmvX+3PIIn7CYXH/6CY0=,【基礎】將小數、分數化成百分率,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,0J0tnqqN7IV7P108aeJCQRw1+X4UKcrkyLOD6za/uJQ=
fS8PvECka4NC8sJQey0IIfKeZ2dwZQsrj2/lhKun3tE=,【基礎】漲價、減少的百分率,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,0J0tnqqN7IV7P108aeJCQRw1+X4UKcrkyLOD6za/uJQ=
hM/DzgBix1bzNDgmr/jYhmedDNVA5asQwkdEK+kkGhM=,【進階】一位小數綜合習題,Exercise,hard,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,X2xmKipQ9Xz0BJs1qvp8FVMPKe0LCzjKnPwuMe+ryIM=
BFN7V9RhPTIHj+hfM4kCpiFoNMu4vJs73h071w1MYXw=,【進階】一位小數的加減併式,Exercise,hard,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,X2xmKipQ9Xz0BJs1qvp8FVMPKe0LCzjKnPwuMe+ryIM=
oYKp7Fq1ukhFHHrs/iNZHU4cV3PMvwqg0wFiSqvJ8jg=,【進階】二位小數綜合習題,Exercise,hard,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,wd88fUub58khtgxAVOw4kBLl8iMqar1bUQ48ckpc8lU=
vIpEeG17kmCO+OLv8EEBw6fjOiDUaH2trdZZzM7XD3o=,【進階】小數乘以整數綜合習題,Exercise,hard,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,EBNHgKOFl37NOzy4zv8oyNjdjKGdovOeTbvk7inFhrw=
L+pBxoDmfvJzX698b7RhtpKO1uhwzPak3xnbSyJzECo=,【進階】數線上的二位小數,Exercise,hard,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,SNlLRBXlomLRGm/xYxZwl4AefTdtAbQiyF6bxu+sF08=
C2mLl3LPA63WewP1k+Xh1aXlNuGWnhIOUKANkoz5sA8=,【進階】在數線上做二位小數的加減,Exercise,hard,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,SNlLRBXlomLRGm/xYxZwl4AefTdtAbQiyF6bxu+sF08=
tN8SpZieIVVCovn2b6LL/lY1ljwmZRYbAR3J6V6ScWs=,【進階】小數的乘法綜合習題,Exercise,hard,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,Mkidz/whksvJEjlKGf5VWbI0FHs5oKb3KWwOUm4lObo=
lPKM8YFzXEcDQuekpp3DK5DdL1KlQ2T0z5lDPWaESgw=,【進階】運用小數乘法解題,Exercise,hard,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,Mkidz/whksvJEjlKGf5VWbI0FHs5oKb3KWwOUm4lObo=
qFkV0za7uPY3RmryLxsEk7Ein+05CaxcU9fXymqOGxk=,【進階】多位小數的加減綜合習題,Exercise,hard,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,SNlLRBXlomLRGm/xYxZwl4AefTdtAbQiyF6bxu+sF08=
AY0mOAFvi9VmstXOvox56zDaP9fa9bTwKm2mjraTSpM=,【進階】多位小數乘以整數 2,Exercise,hard,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,Mkidz/whksvJEjlKGf5VWbI0FHs5oKb3KWwOUm4lObo=
BG5tyd78Q/W+eQU5e5tUTKS14+tiZ6//Zftq7fxiLYE=,【進階】整數、小數除以整數綜合習題,Exercise,hard,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,fNFEhomhQDmEwmA03A4ElIcd7DOpOsrYlcR4IgGqTKQ=
0k/ZE9Ku+2Enji5zKQZ5mrfr9r+Noh1CS9kH0GKGf0Q=,【進階】小數的除法綜合習題,Exercise,hard,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,oPLn3GO7/UYaPkGcbUKMgZHoESX0oLlesVyq8yRc6kQ=
UyK3WAcVbatfJU5yTyBAdSFG/eXv67JhWvL3rRZGCvs=,【進階】估算綜合習題,Exercise,hard,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,OJNKbrJMpQcFrBzRhsjnIkC6xQiKcQBtu3W3Ica1+sc=
4MP++M0mzDth2XpfseRILPjwOXOAk+Z2oAquU+nEEYE=,【進階】比率與應用綜合習題,Exercise,hard,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,0J0tnqqN7IV7P108aeJCQRw1+X4UKcrkyLOD6za/uJQ=
p+V3ts2UBQGzYvv9/LDQ9GAAN0r830ex3/6G7l5Drtg=,【例題】比率的加減計算,Exercise,unset,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,0J0tnqqN7IV7P108aeJCQRw1+X4UKcrkyLOD6za/uJQ=
QlU/0uOUSWj8W8vTMUywLl+Uev53aISqtS8jMi2JnDE=,【一般】一位小數綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,X2xmKipQ9Xz0BJs1qvp8FVMPKe0LCzjKnPwuMe+ryIM=
wFY4DytAuE9Kk58ZsRBfWoMUwJakEQKKm7fjCwSK+mA=,【一般】一位小數的加減應用,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,X2xmKipQ9Xz0BJs1qvp8FVMPKe0LCzjKnPwuMe+ryIM=
FJzw+tZX1ifB8bWZsiI1O/zF5LjsyzzAKwvBigQ10uY=,【一般】二位小數綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,wd88fUub58khtgxAVOw4kBLl8iMqar1bUQ48ckpc8lU=
fdLm1viqYUbXjdbyioDM4zseCsyOlX3y5HIHd8fPJXM=,【一般】二位小數的加減應用,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,wd88fUub58khtgxAVOw4kBLl8iMqar1bUQ48ckpc8lU=
P7ylAtyaUeaapiNAor3BY5fi3JH6Swz5Azu48jtbZps=,【一般】小數與長度,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,wd88fUub58khtgxAVOw4kBLl8iMqar1bUQ48ckpc8lU=
Hx+/niNKmgHzv36efZiF8Q0C6Sfb5oZ9OfeTsH46vkQ=,【一般】小數乘以整數綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,EBNHgKOFl37NOzy4zv8oyNjdjKGdovOeTbvk7inFhrw=
aAZFwEYHULAK1AbQLXDXQjqU9JfJoEu1QZ5bv/EYlVs=,【一般】小數乘法的應用,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,EBNHgKOFl37NOzy4zv8oyNjdjKGdovOeTbvk7inFhrw=
2CExVv5jxzlmXb7zEgSlHP1/7BPhBG5eJ83q7zmPOkc=,【一般】小數的乘法綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,Mkidz/whksvJEjlKGf5VWbI0FHs5oKb3KWwOUm4lObo=
rND+3bhmprW4wpS3cauOBkPcR2VbI2H7RpDMRUVHcCU=,【一般】多位小數乘以整數 1,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,Mkidz/whksvJEjlKGf5VWbI0FHs5oKb3KWwOUm4lObo=
Im/O8JQfe6IGtnRmK02yN+R2E4DemgQCHqP/RZ6yXTU=,【一般】被乘數、乘數和積的關係,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,Mkidz/whksvJEjlKGf5VWbI0FHs5oKb3KWwOUm4lObo=
PwTmz5OGXktdjZBR5o3T6W/9xOtuu2dJeIwi/xwom1s=,【一般】三個以上的數相乘,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,Mkidz/whksvJEjlKGf5VWbI0FHs5oKb3KWwOUm4lObo=
9f1FmaQfbOo76nn6Dbh5CDn3qfIP8JDD3YqD4/LnOPc=,【一般】多位小數的加減綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,SNlLRBXlomLRGm/xYxZwl4AefTdtAbQiyF6bxu+sF08=
9DvpqliuikAji14RPwHUjWDnOLbbWTLxJ9jsXn20c14=,【一般】多位小數的加減,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,SNlLRBXlomLRGm/xYxZwl4AefTdtAbQiyF6bxu+sF08=
YRZkayzEaq6umqAo3NH1MiLW1oqHFPHDmlEIrn/EWb0=,【一般】在數線上標示小數,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,SNlLRBXlomLRGm/xYxZwl4AefTdtAbQiyF6bxu+sF08=
mFkhx+OuLeG7T+2eWVBNjiY7HoTkp4O2/nAXxxunQAs=,【一般】整數、小數除以整數綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,fNFEhomhQDmEwmA03A4ElIcd7DOpOsrYlcR4IgGqTKQ=
1WFEjeVRD0MW325Ssif9QSV+oEAMGUQfXzuBVtjPSto=,【一般】小數的除法綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,oPLn3GO7/UYaPkGcbUKMgZHoESX0oLlesVyq8yRc6kQ=
Vn2WlxhITzyDS52K3WRs5UvCCc0HanXrRlJpqfT6QwQ=,【一般】公制與台制的重量單位換算,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,oPLn3GO7/UYaPkGcbUKMgZHoESX0oLlesVyq8yRc6kQ=
W77JRmtNTVD+rfntgQ/ysIvIOujqt1Pn7VCHzntIaNM=,【一般】小數除法的應用,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,oPLn3GO7/UYaPkGcbUKMgZHoESX0oLlesVyq8yRc6kQ=
kBDWVopBTf1uxLDC3CrtmEvqBhzA5QU7MWkqP8yKrOo=,【一般】公制與台制的長度單位換算,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,oPLn3GO7/UYaPkGcbUKMgZHoESX0oLlesVyq8yRc6kQ=
+Lgj0Me9/8gtiruGKq8KxemAD15kU4yCfb6nteNDWjw=,【一般】估算綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,OJNKbrJMpQcFrBzRhsjnIkC6xQiKcQBtu3W3Ica1+sc=
Ii5Cz6tdyODxCCa3TBksmL6H1pZRzQQ8oFfvyTRO+pA=,【一般】比率與應用綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,0J0tnqqN7IV7P108aeJCQRw1+X4UKcrkyLOD6za/uJQ=
1832ZH2Snk3B6ztlqJVE6Ias3IiPSH5gGZBuYAy7SvI=,【一般】漲價、加成、利息的計算,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,YM8uggtD5HZBGCCzNJLU90fC9C+B8/bZP3x483rb7PI=,0J0tnqqN7IV7P108aeJCQRw1+X4UKcrkyLOD6za/uJQ=
mt2EzJAE8X1OCXSqE0GMxBB8NsLY8xtig4aYFKSmrhQ=,【基礎】毫米綜合習題,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,a2w4FdOiBsy7t1fsstano3rtWKyay8qPhPd4U6Er7YQ=,PkGA9vcsFpLlvEPkRvzh26CQhCzT6Ukc/ARvyjV2yLQ=
hXLFyKcgM/LJH6GBAg7frMZ28ciYsmqvCYcIYJySago=,【基礎】認識毫米,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,a2w4FdOiBsy7t1fsstano3rtWKyay8qPhPd4U6Er7YQ=,PkGA9vcsFpLlvEPkRvzh26CQhCzT6Ukc/ARvyjV2yLQ=
PvpLwkJhsaSFDgYgP2BUVWxNx+0ur7BufMi+rTxJHYM=,【基礎】公分、毫米的換算與比較,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,a2w4FdOiBsy7t1fsstano3rtWKyay8qPhPd4U6Er7YQ=,PkGA9vcsFpLlvEPkRvzh26CQhCzT6Ukc/ARvyjV2yLQ=
3cg9wquB/Sf1whKNOekAQ/XUQcTUeXeW01l06R+BbNE=,【基礎】公尺、毫米的換算與比較,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,a2w4FdOiBsy7t1fsstano3rtWKyay8qPhPd4U6Er7YQ=,PkGA9vcsFpLlvEPkRvzh26CQhCzT6Ukc/ARvyjV2yLQ=
